symbol,price,score,regime,direction,atr,entry_ok,timestamp,liquidity_ok,volume_spike,price_momentum,trend_strength,filter_score,volume_multiple,momentum_3d_pct,ema_gap_pct,timeframe_aligned,alignment_ratio,momentum_confluence,momentum_ratio,is_premium_symbol,high_quality_signal,stop_loss,take_profit,position_size,risk_reward,stop_loss_percent
GOOGL,252.54,2,True,True,0.859192,True,2025-09-22 19:45,True,True,False,False,1,3.71,0.42,1.8,True,1.0,True,0.5,True,False,250.82,255.98,116,2.0,0.68
USB,49.495,3,False,True,0.125676,False,2025-09-22 19:45,False,True,False,False,1,4.2,0.49,0.52,False,0.33,False,0.33,False,False,49.24,50.0,795,2.0,0.51
CRWD,492.91,2,True,True,2.408296,False,2025-09-22 19:45,False,True,False,True,2,3.32,-0.96,5.35,True,1.0,False,0.33,False,False,488.09,502.54,41,2.0,0.98
MRNA,26.56,2,True,True,0.207058,False,2025-09-22 19:45,True,True,False,True,2,3.52,-0.9,3.37,True,1.0,True,0.83,False,False,26.15,27.39,482,2.0,1.56
DHR,190.44,2,False,False,0.579054,False,2025-09-22 19:45,False,True,False,False,1,4.79,-0.1,-0.51,False,0.0,False,0.33,False,False,189.28,192.76,172,2.0,0.61
BAC,51.93,2,True,True,0.112432,False,2025-09-22 19:45,True,True,False,False,1,3.34,0.05,1.23,False,0.67,False,0.17,False,False,51.71,52.38,889,2.0,0.43
GS,805.75,2,True,True,1.759104,False,2025-09-22 19:45,False,True,False,False,1,3.6,0.44,1.53,True,1.0,True,0.67,False,False,802.23,812.79,56,2.0,0.44
MS,160.72,2,True,True,0.380134,False,2025-09-22 19:45,False,True,False,False,1,3.14,0.36,1.52,True,1.0,True,0.67,False,False,159.96,162.24,263,2.0,0.47
XLC,118.59,2,True,True,0.148415,False,2025-09-22 19:45,True,True,False,False,1,1.72,-0.03,0.69,False,0.67,False,0.33,False,False,118.29,119.18,673,2.0,0.25
GILD,112.5,2,False,False,0.42723,False,2025-09-22 19:45,False,True,False,False,1,3.56,-0.7,-0.29,False,0.0,False,0.33,False,False,111.65,114.21,234,2.0,0.76
PNC,203.18,2,False,True,0.5513,False,2025-09-22 19:45,False,True,False,False,1,4.7,0.26,0.23,False,0.33,True,0.5,False,False,202.08,205.39,181,2.0,0.54
NVDA,183.61,1,True,True,0.91489,False,2025-09-22 19:45,True,True,False,False,1,2.21,-0.15,1.7,True,1.0,True,0.5,True,False,181.78,187.27,109,2.0,1.0
NFLX,1227.39,1,True,True,3.261341,False,2025-09-22 19:45,False,True,False,False,1,3.44,0.18,0.25,True,1.0,True,1.0,False,False,1220.87,1240.44,30,2.0,0.53
AAPL,256.09,1,True,True,0.910091,False,2025-09-22 19:45,True,True,False,True,2,2.96,0.25,3.48,True,1.0,True,0.5,True,False,254.27,259.73,109,2.0,0.71
MSFT,514.37,1,True,True,1.088104,False,2025-09-22 19:45,True,True,False,False,1,3.04,0.21,0.63,True,1.0,True,0.67,True,False,512.19,518.72,91,2.0,0.42
TSLA,434.0,1,True,True,2.275878,False,2025-09-22 19:45,True,True,False,True,2,1.6,0.03,4.81,True,1.0,False,0.33,False,False,429.45,443.1,43,2.0,1.05
META,765.1,1,False,True,2.184061,False,2025-09-22 19:45,True,True,False,False,1,3.57,-0.56,0.49,False,0.33,False,0.17,False,False,760.73,773.84,45,2.0,0.57
ARM,144.5,1,False,False,0.63645,False,2025-09-22 19:45,False,True,False,False,1,3.88,-0.52,-1.61,False,0.0,True,0.5,False,False,143.23,147.05,157,2.0,0.88
PLTR,179.33,1,True,True,0.781599,False,2025-09-22 19:45,True,True,False,True,2,2.46,-0.23,3.59,True,1.0,True,0.83,False,False,177.77,182.46,127,2.0,0.87
ORCL,328.22,1,True,True,2.283632,False,2025-09-22 19:45,True,True,False,True,2,3.11,0.74,4.93,True,1.0,True,0.5,False,False,323.65,337.35,43,2.0,1.39
CRM,249.68,1,True,True,0.761013,False,2025-09-22 19:45,False,True,False,False,1,2.57,-0.16,0.83,True,1.0,True,0.67,False,False,248.16,252.72,131,2.0,0.61
SMCI,46.88,1,True,True,0.381748,False,2025-09-22 19:45,True,True,False,False,1,2.23,-0.22,2.87,True,1.0,True,0.67,False,False,46.12,48.41,261,2.0,1.63
AVGO,338.74,1,False,True,1.963792,False,2025-09-22 19:45,True,True,False,False,1,4.01,-0.9,-1.05,False,0.33,False,0.17,False,False,334.81,346.6,50,2.0,1.16
AMD,159.72,1,True,False,0.774429,False,2025-09-22 19:45,True,True,False,False,1,2.37,-0.28,0.58,False,0.67,True,0.67,False,False,158.17,162.82,129,2.0,0.97
SNOW,229.39,1,True,True,0.822391,False,2025-09-22 19:45,False,True,False,False,1,3.86,0.06,1.54,True,1.0,True,0.83,False,False,227.75,232.68,121,2.0,0.72
ADBE,363.96,1,True,True,1.184664,False,2025-09-22 19:45,False,True,False,False,1,3.23,0.37,1.14,True,1.0,True,0.67,False,False,361.59,368.7,84,2.0,0.65
NOW,948.0,1,True,True,3.099314,False,2025-09-22 19:45,False,True,False,False,1,4.4,0.22,0.63,False,0.67,True,0.5,False,False,941.8,960.4,32,2.0,0.65
ZM,83.5,1,False,True,0.273281,False,2025-09-22 19:45,False,True,False,False,1,4.48,-0.96,-0.14,False,0.33,False,0.17,False,False,82.95,84.59,365,2.0,0.65
VEEV,281.06,1,True,True,0.815301,False,2025-09-22 19:45,False,True,False,False,1,5.43,0.15,0.5,True,1.0,True,0.67,False,False,279.43,284.32,122,2.0,0.58
OKTA,92.37,1,True,True,0.429596,False,2025-09-22 19:45,False,True,False,False,1,3.35,-0.57,1.07,False,0.67,False,0.33,False,False,91.51,94.09,232,2.0,0.93
WDAY,242.65,1,True,True,0.941145,False,2025-09-22 19:45,False,True,False,False,1,3.9,0.7,2.22,True,1.0,True,0.5,False,False,240.77,246.41,106,2.0,0.78
FTNT,85.02,1,True,True,0.281659,False,2025-09-22 19:45,False,True,False,False,1,3.34,0.01,2.53,True,1.0,True,0.5,False,False,84.46,86.15,355,2.0,0.66
NET,228.2775,1,True,True,0.964895,False,2025-09-22 19:45,False,True,False,False,1,4.13,-0.58,1.95,True,1.0,True,0.83,False,False,226.35,232.14,103,2.0,0.85
MDB,323.55,1,True,True,1.423577,False,2025-09-22 19:45,False,True,False,False,1,3.03,-0.49,-0.05,True,1.0,True,0.5,False,False,320.7,329.24,70,2.0,0.88
TEAM,170.56,1,False,False,0.759396,False,2025-09-22 19:45,False,True,False,False,1,3.46,-0.56,-0.88,False,0.33,True,0.5,False,False,169.04,173.6,131,2.0,0.89
INTU,702.36,1,True,True,2.136309,False,2025-09-22 19:45,False,True,False,False,1,4.06,-0.08,2.6,True,1.0,True,0.5,False,False,698.09,710.91,46,2.0,0.61
DDOG,138.35,1,True,True,0.577776,False,2025-09-22 19:45,False,True,False,False,1,6.34,-0.7,0.62,True,1.0,True,0.67,False,False,137.19,140.66,173,2.0,0.84
ADP,293.66,1,True,False,0.670244,False,2025-09-22 19:45,False,True,False,False,1,5.18,0.18,-0.02,False,0.67,True,0.83,False,False,292.32,296.34,149,2.0,0.46
RBLX,136.85,1,True,True,0.680718,False,2025-09-22 19:45,False,True,False,False,1,3.93,-0.63,1.23,True,1.0,True,0.5,False,False,135.49,139.57,146,2.0,0.99
COIN,331.84,1,True,True,1.771233,False,2025-09-22 19:45,False,True,False,False,1,2.35,-0.12,1.52,False,0.67,True,0.5,False,False,328.3,338.92,56,2.0,1.07
PANW,208.18,1,True,True,0.589605,False,2025-09-22 19:45,False,True,False,False,1,3.68,0.08,1.96,True,1.0,True,0.5,False,False,207.0,210.54,169,2.0,0.57
ZS,291.57,1,True,True,1.067126,False,2025-09-22 19:45,False,True,False,False,1,4.28,-0.6,1.55,True,1.0,True,0.67,False,False,289.44,295.84,93,2.0,0.73
ABNB,125.44,1,True,True,0.452744,False,2025-09-22 19:45,False,True,False,False,1,3.15,-0.39,1.06,False,0.67,False,0.33,False,False,124.53,127.25,220,2.0,0.72
UBER,99.38,1,True,True,0.490874,False,2025-09-22 19:45,True,True,False,False,1,3.98,-1.2,2.56,True,1.0,True,0.5,False,False,98.4,101.34,203,2.0,0.99
SHOP,157.11,1,True,True,0.769545,False,2025-09-22 19:45,False,True,False,True,2,2.34,0.06,3.15,True,1.0,True,0.5,False,False,155.57,160.19,129,2.0,0.98
MARA,18.35,1,True,True,0.184969,False,2025-09-22 19:45,True,True,False,True,2,1.93,0.33,3.83,True,1.0,True,0.83,False,False,17.98,19.09,540,2.0,2.02
RIOT,17.49,1,True,True,0.167468,False,2025-09-22 19:45,True,True,False,True,2,2.21,-1.1,3.52,False,0.67,False,0.33,False,False,17.16,18.16,597,2.0,1.92
MSTR,335.69,1,False,False,1.977603,False,2025-09-22 19:45,False,True,False,False,1,3.28,-0.34,0.6,False,0.0,True,0.5,False,False,331.73,343.6,50,2.0,1.18
SOFI,29.78,1,True,True,0.177431,False,2025-09-22 19:45,True,True,False,True,2,2.21,-0.95,5.61,True,1.0,False,0.17,False,False,29.43,30.49,563,2.0,1.19
RIVN,15.23,1,True,True,0.146051,False,2025-09-22 19:45,True,True,False,True,2,1.95,-0.78,3.25,True,1.0,True,0.67,False,False,14.94,15.81,684,2.0,1.92
LCID,22.45,1,True,True,0.16804,False,2025-09-22 19:45,True,True,False,True,2,2.47,0.3,4.98,True,1.0,True,0.67,False,False,22.11,23.12,595,2.0,1.5
BNTX,98.72,1,False,False,0.439082,False,2025-09-22 19:45,False,True,False,False,1,3.65,0.06,-0.91,False,0.33,True,0.83,False,False,97.84,100.48,227,2.0,0.89
UNH,341.36,1,True,True,1.184372,False,2025-09-22 19:45,False,True,False,False,1,2.91,-0.0,0.09,True,1.0,True,0.5,False,False,338.99,346.1,84,2.0,0.69
JNJ,174.21,1,False,False,0.413754,False,2025-09-22 19:45,False,True,False,False,1,3.85,-0.34,-0.48,False,0.0,False,0.0,False,False,173.38,175.87,241,2.0,0.48
PFE,24.05,1,False,False,0.079767,False,2025-09-22 19:45,True,True,False,False,1,2.37,-0.28,-0.1,False,0.0,False,0.33,False,False,23.89,24.37,1253,2.0,0.66
LLY,754.91,1,False,True,2.379325,False,2025-09-22 19:45,False,True,False,False,1,2.76,-0.18,0.16,False,0.33,True,0.5,False,False,750.15,764.43,42,2.0,0.63
MRK,80.4,1,False,False,0.23502,False,2025-09-22 19:45,True,True,False,False,1,3.05,-0.48,-1.01,False,0.0,False,0.0,False,False,79.93,81.34,425,2.0,0.58
TMO,474.76,1,False,False,1.712814,False,2025-09-22 19:45,False,True,False,False,1,3.54,-0.11,-0.43,False,0.0,False,0.17,False,False,471.33,481.61,58,2.0,0.72
ABBV,222.6,1,True,True,0.724668,False,2025-09-22 19:45,False,True,False,False,1,3.47,-0.6,1.54,True,1.0,False,0.33,False,False,221.15,225.5,137,2.0,0.65
ISRG,444.51,1,True,False,1.5464,False,2025-09-22 19:45,False,True,False,False,1,3.31,-0.03,-0.33,False,0.67,True,0.67,False,False,441.42,450.7,64,2.0,0.7
CVS,75.13,1,True,True,0.307277,False,2025-09-22 19:45,False,True,False,False,1,3.96,-0.33,0.99,True,1.0,True,0.83,False,False,74.52,76.36,325,2.0,0.82
JPM,312.45,1,True,True,0.693105,False,2025-09-22 19:45,False,True,False,False,1,3.46,-0.05,1.03,True,1.0,False,0.33,False,False,311.06,315.22,144,2.0,0.44
WFC,85.17,1,True,True,0.226675,False,2025-09-22 19:45,True,True,False,False,1,3.16,0.47,1.93,True,1.0,True,0.67,False,False,84.72,86.08,441,2.0,0.53
SCHW,94.41,1,True,True,0.235489,False,2025-09-22 19:45,False,True,False,False,1,3.42,0.21,0.65,True,1.0,True,0.83,False,False,93.94,95.35,424,2.0,0.5
C,103.5,1,True,True,0.25579,False,2025-09-22 19:45,True,True,False,False,1,2.05,0.24,1.81,True,1.0,False,0.33,False,False,102.99,104.52,390,2.0,0.49
CVX,156.05,1,False,False,0.340029,False,2025-09-22 19:45,False,True,False,False,1,3.81,-0.59,-0.55,False,0.0,False,0.17,False,False,155.37,157.41,294,2.0,0.44
XOM,112.02,1,False,True,0.253232,False,2025-09-22 19:45,True,True,False,False,1,2.7,-0.07,-0.39,False,0.33,True,0.5,False,False,111.51,113.03,394,2.0,0.45
SLB,33.93,1,False,False,0.130552,False,2025-09-22 19:45,True,True,False,False,1,3.35,-0.43,-1.95,False,0.0,True,0.5,False,False,33.67,34.45,765,2.0,0.77
DVN,33.72,1,False,False,0.10698,False,2025-09-22 19:45,False,True,False,False,1,3.37,-0.46,-1.5,False,0.0,False,0.17,False,False,33.51,34.15,934,2.0,0.63
COP,92.01,1,False,False,0.269709,False,2025-09-22 19:45,False,True,False,False,1,3.39,-0.67,-0.82,False,0.0,False,0.17,False,False,91.47,93.09,370,2.0,0.59
OXY,45.77,1,False,False,0.145489,False,2025-09-22 19:45,False,True,False,False,1,4.13,-0.63,-0.62,False,0.0,False,0.17,False,False,45.48,46.35,687,2.0,0.64
EOG,115.42,1,False,False,0.306783,False,2025-09-22 19:45,False,True,False,False,1,3.24,-0.54,-1.46,False,0.0,False,0.17,False,False,114.81,116.65,325,2.0,0.53
FSLR,219.21,1,True,True,1.489044,False,2025-09-22 19:45,False,True,False,False,1,3.47,0.68,2.45,True,1.0,True,0.83,False,False,216.23,225.17,67,2.0,1.36
EQT,49.96,1,True,False,0.223,False,2025-09-22 19:45,True,True,False,False,1,3.82,0.21,-1.01,False,0.67,True,0.5,False,False,49.51,50.85,448,2.0,0.89
ENPH,40.49,1,True,True,0.315961,False,2025-09-22 19:45,True,True,False,False,1,2.48,-0.02,2.24,True,1.0,True,0.83,False,False,39.86,41.75,316,2.0,1.56
V,344.39,1,True,True,0.762587,False,2025-09-22 19:45,False,True,False,False,1,2.85,0.03,0.14,True,1.0,True,0.67,False,False,342.86,347.44,131,2.0,0.44
MA,584.54,1,False,False,1.365242,False,2025-09-22 19:45,False,True,False,False,1,4.1,-0.27,-0.2,False,0.0,True,0.5,False,False,581.81,590.0,73,2.0,0.47
PYPL,67.68,1,False,False,0.207792,False,2025-09-22 19:45,True,True,False,False,1,2.54,0.1,-0.05,False,0.0,True,0.83,False,False,67.26,68.51,481,2.0,0.61
AXP,341.05,1,True,True,1.030557,False,2025-09-22 19:45,False,True,False,False,1,3.23,-0.22,1.98,False,0.67,False,0.33,False,False,338.99,345.17,97,2.0,0.6
SPY,666.78,1,True,True,0.490817,False,2025-09-22 19:45,True,True,False,False,1,3.74,-0.05,0.66,True,1.0,False,0.33,True,False,665.8,668.74,203,2.0,0.15
IWM,244.38,1,True,True,0.405883,False,2025-09-22 19:45,True,True,False,False,1,3.25,0.0,0.95,True,1.0,True,0.5,False,False,243.57,246.0,246,2.0,0.33
QQQ,602.24,1,True,True,0.540277,False,2025-09-22 19:45,True,True,False,False,1,2.94,-0.09,1.18,True,1.0,True,0.5,True,False,601.16,604.4,185,2.0,0.18
DIA,463.645,1,True,True,0.475572,False,2025-09-22 19:45,True,False,False,False,0,0.41,-0.05,0.43,True,1.0,False,0.33,False,False,462.69,465.55,210,2.0,0.21
XLK,282.68,1,True,True,0.363841,False,2025-09-22 19:45,False,True,False,False,1,2.93,-0.03,1.88,True,1.0,True,0.5,False,False,281.95,284.14,274,2.0,0.26
XLV,136.61,1,False,False,0.196466,False,2025-09-22 19:45,True,True,False,False,1,2.88,-0.2,-0.26,False,0.0,False,0.17,False,False,136.22,137.4,508,2.0,0.29
XLF,53.98,1,True,True,0.077193,False,2025-09-22 19:45,True,True,False,False,1,2.55,0.06,0.23,False,0.67,True,0.5,False,False,53.83,54.29,1295,2.0,0.29
XLE,87.67,1,False,False,0.171856,False,2025-09-22 19:45,True,True,False,False,1,3.56,-0.33,-0.69,False,0.0,False,0.17,False,False,87.33,88.36,581,2.0,0.39
XLY,240.2,1,True,True,0.325477,False,2025-09-22 19:45,False,True,False,False,1,4.82,-0.09,0.39,False,0.67,False,0.17,False,False,239.55,241.5,307,2.0,0.27
XLI,153.0,1,True,True,0.197238,False,2025-09-22 19:45,True,False,False,False,0,0.96,-0.09,0.32,True,1.0,True,0.67,False,False,152.61,153.79,507,2.0,0.26
XLP,77.97,1,False,False,0.104326,False,2025-09-22 19:45,True,True,False,False,1,4.18,-0.31,-1.13,False,0.0,False,0.17,False,False,77.76,78.39,958,2.0,0.27
XLB,90.36,1,False,False,0.146034,False,2025-09-22 19:45,False,True,False,False,1,4.69,-0.2,-0.4,False,0.0,False,0.33,False,False,90.07,90.94,684,2.0,0.32
XLU,85.19,1,True,True,0.162381,False,2025-09-22 19:45,True,True,False,False,1,2.4,-0.15,0.16,True,1.0,True,0.83,False,False,84.87,85.84,615,2.0,0.38
XLRE,41.67,1,False,False,0.069761,False,2025-09-22 19:45,False,True,False,False,1,3.65,0.05,-0.56,False,0.0,False,0.33,False,False,41.53,41.95,1433,2.0,0.33
SMH,322.225,1,True,True,0.621866,False,2025-09-22 19:45,True,True,False,False,1,3.69,-0.28,2.56,True,1.0,False,0.33,False,False,320.98,324.71,160,2.0,0.39
SOXX,269.85,1,True,True,0.519117,False,2025-09-22 19:45,False,True,False,False,1,3.41,-0.28,2.41,True,1.0,True,0.5,False,False,268.81,271.93,192,2.0,0.38
INTC,28.75,1,True,True,0.185579,False,2025-09-22 19:45,True,True,False,True,2,2.23,-0.21,6.21,False,0.67,False,0.17,False,False,28.38,29.49,538,2.0,1.29
QCOM,169.66,1,True,True,0.492169,False,2025-09-22 19:45,False,True,False,False,1,3.76,-0.02,1.91,True,1.0,True,0.5,False,False,168.68,171.63,203,2.0,0.58
TXN,179.61,1,False,False,0.453402,False,2025-09-22 19:45,False,True,False,False,1,3.66,-0.14,-0.7,False,0.0,False,0.33,False,False,178.7,181.42,220,2.0,0.5
ASML,957.71,1,True,True,2.536516,False,2025-09-22 19:45,False,True,False,True,2,4.24,-0.13,6.02,True,1.0,True,0.5,False,False,952.64,967.86,39,2.0,0.53
TSM,272.62,1,True,True,1.121463,False,2025-09-22 19:45,True,True,False,False,1,2.53,-0.81,2.62,True,1.0,True,0.5,False,False,270.38,277.11,89,2.0,0.82
MU,164.58,1,True,True,0.739784,False,2025-09-22 19:45,True,True,False,True,2,3.21,-0.95,4.28,True,1.0,False,0.0,False,False,163.1,167.54,135,2.0,0.9
SAP,265.4,1,True,False,0.523714,False,2025-09-22 19:45,False,True,False,False,1,3.12,-0.05,0.83,False,0.33,True,0.83,False,False,264.35,267.49,190,2.0,0.39
AMGN,286.08,1,True,True,0.938808,False,2025-09-22 19:45,False,True,False,False,1,3.79,0.02,1.39,True,1.0,True,0.83,False,False,284.2,289.84,106,2.0,0.66
REGN,595.77,1,True,True,2.004035,False,2025-09-22 19:45,False,True,False,False,1,3.7,-0.71,1.83,True,1.0,True,0.67,False,False,591.76,603.79,49,2.0,0.67
BMY,44.965,1,False,False,0.099577,False,2025-09-22 19:45,True,True,False,False,1,4.0,-0.19,-1.52,False,0.0,False,0.17,False,False,44.77,45.36,1004,2.0,0.44
PG,153.1,1,False,False,0.361187,False,2025-09-22 19:45,False,True,False,False,1,3.78,-0.56,-1.19,False,0.0,False,0.17,False,False,152.38,154.54,276,2.0,0.47
ZTS,144.62,1,False,False,0.390906,False,2025-09-22 19:45,False,True,False,False,1,3.43,-0.37,-1.25,False,0.0,False,0.17,False,False,143.84,146.18,255,2.0,0.54
KO,66.22,1,False,False,0.113784,False,2025-09-22 19:45,True,True,False,False,1,3.13,-0.28,-0.54,False,0.0,False,0.17,False,False,65.99,66.68,878,2.0,0.34
PEP,141.03,1,False,False,0.277956,False,2025-09-22 19:45,False,True,False,False,1,3.52,-0.08,-0.48,False,0.0,True,0.5,False,False,140.47,142.14,359,2.0,0.39
BLK,1135.5,1,True,True,2.088045,False,2025-09-22 19:45,False,True,False,False,1,4.82,-0.15,0.73,False,0.67,False,0.33,False,False,1131.32,1143.85,47,2.0,0.37
BK,109.46,1,True,True,0.252849,False,2025-09-22 19:45,False,True,False,False,1,3.21,0.05,1.39,True,1.0,True,0.5,False,False,108.95,110.47,395,2.0,0.46
NEE,72.35,1,True,True,0.186662,False,2025-09-22 19:45,False,True,False,False,1,2.97,-0.12,0.72,True,1.0,True,0.67,False,False,71.98,73.1,535,2.0,0.52
DUK,121.61,1,True,False,0.241486,False,2025-09-22 19:45,False,True,False,False,1,3.59,-0.27,0.01,False,0.67,True,0.83,False,False,121.13,122.58,414,2.0,0.4
BP,34.365,1,True,True,0.072318,False,2025-09-22 19:45,True,False,False,False,0,1.08,-0.38,0.06,True,1.0,True,0.67,False,False,34.22,34.65,1382,2.0,0.42
SHEL,71.05,1,False,False,0.121198,False,2025-09-22 19:45,False,True,False,False,1,4.23,-0.27,-0.6,False,0.0,True,0.5,False,False,70.81,71.53,825,2.0,0.34
BHP,53.17,1,False,False,0.116942,False,2025-09-22 19:45,False,True,False,False,1,5.53,-0.23,-0.62,False,0.33,True,0.5,False,False,52.94,53.64,855,2.0,0.44
RIO,63.675,1,True,True,0.136594,False,2025-09-22 19:45,False,True,False,False,1,3.59,-0.31,0.61,True,1.0,True,0.67,False,False,63.4,64.22,732,2.0,0.43
COST,943.12,1,False,False,1.812077,False,2025-09-22 19:45,False,True,False,False,1,3.03,-0.01,-0.78,False,0.0,True,0.5,False,False,939.5,950.37,55,2.0,0.38
TGT,86.55,1,False,False,0.222899,False,2025-09-22 19:45,True,True,False,False,1,2.89,-0.28,-1.91,False,0.0,False,0.17,False,False,86.1,87.44,448,2.0,0.52
WMT,102.805,1,False,True,0.243445,False,2025-09-22 19:45,True,True,False,False,1,3.52,-0.16,-0.07,False,0.33,True,0.5,False,False,102.32,103.78,410,2.0,0.47
VALE,10.85,1,True,True,0.030019,False,2025-09-22 19:45,True,True,False,False,1,4.26,-0.46,0.92,False,0.67,False,0.0,False,False,10.79,10.97,3331,2.0,0.55
HD,412.05,1,False,True,1.01419,False,2025-09-22 19:45,False,True,False,False,1,3.93,-0.14,-0.63,False,0.33,False,0.17,False,False,410.02,416.11,98,2.0,0.49
LOW,260.42,1,False,False,0.702224,False,2025-09-22 19:45,False,True,False,False,1,3.93,-0.31,-1.28,False,0.0,False,0.17,False,False,259.02,263.23,142,2.0,0.54
MCD,303.02,1,False,False,0.622181,False,2025-09-22 19:45,False,True,False,False,1,4.24,-0.36,-0.48,False,0.33,True,0.5,False,False,301.78,305.51,160,2.0,0.41
NKE,71.31,1,False,False,0.226762,False,2025-09-22 19:45,True,True,False,False,1,3.1,-0.49,-1.03,False,0.0,False,0.17,False,False,70.86,72.22,440,2.0,0.64
SBUX,85.3,1,True,False,0.26897,False,2025-09-22 19:45,False,True,False,False,1,4.06,0.53,0.46,False,0.67,True,0.83,False,False,84.76,86.38,371,2.0,0.63
TJX,139.42,1,False,True,0.267457,False,2025-09-22 19:45,False,True,False,False,1,4.11,0.04,-0.16,False,0.33,True,0.67,False,False,138.89,140.49,373,2.0,0.38
ROST,144.67,1,False,False,0.373251,False,2025-09-22 19:45,False,True,False,False,1,4.26,0.29,-1.11,False,0.0,True,0.67,False,False,143.92,146.16,267,2.0,0.52
BKNG,5455.0,1,False,False,14.249177,False,2025-09-22 19:45,False,True,False,False,1,3.51,0.02,-0.56,False,0.0,True,0.83,False,False,5426.5,5512.0,7,2.0,0.52
CMG,40.13,1,True,False,0.151987,False,2025-09-22 19:45,True,True,False,False,1,3.53,0.68,0.23,False,0.67,True,0.83,False,False,39.83,40.74,657,2.0,0.76
MO,63.78,1,False,False,0.149771,False,2025-09-22 19:45,False,True,False,False,1,3.19,-0.4,-1.12,False,0.0,False,0.17,False,False,63.48,64.38,667,2.0,0.47
CAT,472.12,1,True,True,1.354562,False,2025-09-22 19:45,False,True,False,True,2,3.96,0.16,3.36,True,1.0,True,0.5,False,False,469.41,477.54,73,2.0,0.57
PM,161.98,1,False,False,0.605375,False,2025-09-22 19:45,False,True,False,False,1,3.82,-0.71,-0.6,False,0.0,False,0.33,False,False,160.77,164.4,165,2.0,0.75
DE,469.1,1,False,False,1.386265,False,2025-09-22 19:45,False,True,False,False,1,4.1,-0.39,-0.31,False,0.0,True,0.5,False,False,466.33,474.65,72,2.0,0.59
GE,300.98,1,True,True,0.834119,False,2025-09-22 19:45,False,True,False,False,1,2.99,0.05,2.22,True,1.0,True,0.67,False,False,299.31,304.32,119,2.0,0.55
BA,212.08,1,False,False,0.631638,False,2025-09-22 19:45,False,True,False,False,1,3.23,-0.34,-1.63,False,0.0,False,0.33,False,False,210.82,214.61,158,2.0,0.6
LMT,480.63,1,True,True,1.183659,False,2025-09-22 19:45,False,True,False,False,1,3.81,0.11,0.93,True,1.0,False,0.33,False,False,478.26,485.36,84,2.0,0.49
RTX,159.41,1,True,True,0.351493,False,2025-09-22 19:45,False,True,False,False,1,3.81,-0.18,0.52,True,1.0,True,0.83,False,False,158.71,160.82,284,2.0,0.44
NOC,575.92,1,False,False,1.241885,False,2025-09-22 19:45,False,True,False,False,1,4.38,-0.09,-0.31,False,0.33,True,0.5,False,False,573.44,580.89,80,2.0,0.43
HON,208.96,1,False,False,0.418284,False,2025-09-22 19:45,False,True,False,False,1,3.86,-0.28,-0.78,False,0.0,False,0.0,False,False,208.12,210.63,239,2.0,0.4
ETN,378.42,1,True,True,1.365072,False,2025-09-22 19:45,False,True,False,False,1,3.32,-0.34,1.83,True,1.0,True,0.5,False,False,375.69,383.88,73,2.0,0.72
VZ,43.16,1,False,False,0.091553,False,2025-09-22 19:45,True,True,False,False,1,3.19,-0.08,-0.7,False,0.0,False,0.17,False,False,42.98,43.53,1092,2.0,0.42
CSCO,67.729,1,True,False,0.162969,False,2025-09-22 19:45,True,True,False,False,1,3.75,-0.13,0.24,False,0.33,True,0.67,False,False,67.4,68.38,613,2.0,0.48
T,28.93,1,False,False,0.064821,False,2025-09-22 19:45,True,True,False,False,1,3.13,0.07,-0.81,False,0.0,True,0.67,False,False,28.8,29.19,1542,2.0,0.45
EFA,93.285,1,True,True,0.065458,False,2025-09-22 19:45,True,True,False,False,1,3.22,-0.02,0.11,True,1.0,True,0.5,False,False,93.15,93.55,1527,2.0,0.14
VNQ,91.67,1,False,True,0.14434,False,2025-09-22 19:45,False,True,False,False,1,3.33,0.01,-0.34,False,0.33,True,0.5,False,False,91.38,92.25,692,2.0,0.31
TLT,88.7,1,False,True,0.086607,False,2025-09-22 19:45,True,True,False,False,1,2.99,-0.12,-0.44,False,0.33,False,0.17,False,False,88.53,89.05,1154,2.0,0.2
EEM,53.25,1,True,True,0.041589,False,2025-09-22 19:45,True,True,False,False,1,4.44,0.03,0.81,True,1.0,False,0.17,False,False,53.17,53.42,2404,2.0,0.16
HYG,81.305,1,True,True,0.02456,False,2025-09-22 19:45,True,False,False,False,0,0.65,0.02,0.14,True,1.0,False,0.17,False,False,81.26,81.4,4071,2.0,0.06
TNGX,7.44,1,True,True,0.099698,False,2025-09-22 19:45,False,True,True,False,2,5.24,2.06,1.73,False,0.67,True,0.83,False,False,7.24,7.84,1003,2.0,2.68
WINA,507.07,1,True,True,2.154869,False,2025-09-22 19:45,False,True,False,False,1,2.89,1.4,2.47,True,1.0,True,0.67,False,False,502.76,515.69,46,2.0,0.85
BETR,49.9638,1,True,True,5.196658,False,2025-09-22 19:45,False,True,False,True,2,1.62,-9.46,36.18,True,1.0,True,0.5,False,False,39.57,70.75,19,2.0,20.8
